$GPGGA,180304.507,3246.6427,N,11704.2037,W,1,09,1.2,132.1,M,-34.8,M,,0000*6A
$GPGGA,180305.507,3246.6426,N,11704.2038,W,1,09,1.2,132.1,M,-34.8,M,,0000*65
$GPGGA,180306.507,3246.6426,N,11704.2038,W,1,09,1.2,132.3,M,-34.8,M,,0000*64
$GPGGA,180307.507,3246.6426,N,11704.2038,W,1,08,1.3,132.4,M,-34.8,M,,0000*62
$GPGGA,180308.507,3246.6425,N,11704.2038,W,1,09,1.2,132.6,M,-34.8,M,,0000*6C
$GPGGA,180309.507,3246.6425,N,11704.2038,W,1,09,1.2,132.8,M,-34.8,M,,0000*63
$GPGGA,180310.507,3246.6425,N,11704.2038,W,1,09,1.2,133.0,M,-34.8,M,,0000*62
$GPGGA,180311.507,3246.6424,N,11704.2038,W,1,09,1.2,133.0,M,-34.8,M,,0000*62
$GPGGA,180312.507,3246.6424,N,11704.2038,W,1,08,1.4,133.0,M,-34.8,M,,0000*66
$GPGGA,180313.507,3246.6424,N,11704.2038,W,1,09,1.2,133.1,M,-34.8,M,,0000*61
$GPGGA,180314.507,3246.6421,N,11704.2037,W,1,08,1.2,133.4,M,-34.8,M,,0000*68
$GPGGA,180315.507,3246.6416,N,11704.2036,W,1,08,1.2,133.7,M,-34.8,M,,0000*6F
$GPGGA,180316.507,3246.6408,N,11704.2035,W,1,09,1.2,133.3,M,-34.8,M,,0000*65
$GPGGA,180317.507,3246.6407,N,11704.2036,W,1,09,1.2,133.3,M,-34.8,M,,0000*68
$GPGGA,180318.507,3246.6398,N,11704.2037,W,1,09,1.2,134.8,M,-34.8,M,,0000*6B
$GPGGA,180319.507,3246.6391,N,11704.2036,W,1,09,1.2,135.0,M,-34.8,M,,0000*6B
$GPGGA,180320.507,3246.6381,N,11704.2033,W,1,09,1.2,135.4,M,-34.8,M,,0000*61
$GPGGA,180321.507,3246.6373,N,11704.2030,W,1,09,1.2,135.8,M,-34.8,M,,0000*62
$GPGGA,180322.507,3246.6367,N,11704.2029,W,1,09,1.2,135.5,M,-34.8,M,,0000*61
$GPGGA,180323.507,3246.6361,N,11704.2029,W,1,09,1.2,135.2,M,-34.8,M,,0000*61
$GPGGA,180324.507,3246.6356,N,11704.2026,W,1,09,1.2,135.0,M,-34.8,M,,0000*6F
$GPGGA,180325.507,3246.6353,N,11704.2025,W,1,09,1.2,134.2,M,-34.8,M,,0000*6B
$GPGGA,180326.507,3246.6349,N,11704.2022,W,1,08,1.4,134.1,M,-34.8,M,,0000*60
$GPGGA,180327.507,3246.6338,N,11704.2015,W,1,09,1.2,134.2,M,-34.8,M,,0000*67
$GPGGA,180328.507,3246.6329,N,11704.2010,W,1,09,1.2,134.8,M,-34.8,M,,0000*67
$GPGGA,180329.507,3246.6319,N,11704.2004,W,1,09,1.2,136.5,M,-34.8,M,,0000*6F
$GPGGA,180330.507,3246.6316,N,11704.2003,W,1,07,1.6,134.8,M,-34.8,M,,0000*6A
$GPGGA,180331.507,3246.6306,N,11704.2010,W,1,06,2.9,134.6,M,-34.8,M,,0000*6B
$GPGGA,180332.507,3246.6293,N,11704.2019,W,1,06,2.9,134.6,M,-34.8,M,,0000*6C
$GPGGA,180333.507,3246.6287,N,11704.2018,W,1,06,2.9,134.8,M,-34.8,M,,0000*67
$GPGGA,180334.507,3246.6279,N,11704.2019,W,1,07,2.6,135.8,M,-34.8,M,,0000*6F
$GPGGA,180335.507,3246.6276,N,11704.2017,W,1,06,2.9,136.0,M,-34.8,M,,0000*6A
$GPGGA,180336.507,3246.6271,N,11704.2019,W,1,05,3.3,136.0,M,-34.8,M,,0000*68
$GPGGA,180337.507,3246.6268,N,11704.2015,W,1,05,3.3,135.9,M,-34.8,M,,0000*67
$GPGGA,180338.507,3246.6263,N,11704.2013,W,1,05,3.3,136.0,M,-34.8,M,,0000*6F
$GPGGA,180339.507,3246.6265,N,11704.2009,W,1,05,3.3,135.8,M,-34.8,M,,0000*68
$GPGGA,180340.507,3246.6268,N,11704.1996,W,1,06,2.7,135.6,M,-34.8,M,,0000*6F
$GPGGA,180341.507,3246.6268,N,11704.1997,W,1,06,2.7,135.6,M,-34.8,M,,0000*6F
$GPGGA,180342.507,3246.6269,N,11704.1996,W,1,04,4.7,135.6,M,-34.8,M,,0000*68
$GPGGA,180343.507,3246.6269,N,11704.1995,W,1,06,2.7,135.7,M,-34.8,M,,0000*6F
$GPGGA,180344.507,3246.6268,N,11704.1989,W,1,06,2.7,135.6,M,-34.8,M,,0000*65
$GPGGA,180345.507,3246.6269,N,11704.1986,W,1,06,2.9,136.8,M,-34.8,M,,0000*69
$GPGGA,180346.507,3246.6269,N,11704.1986,W,1,07,2.6,137.1,M,-34.8,M,,0000*6C
$GPGGA,180347.507,3246.6269,N,11704.1983,W,1,07,1.5,137.3,M,-34.8,M,,0000*6A
$GPGGA,180348.507,3246.6267,N,11704.1984,W,1,08,1.4,137.5,M,-34.8,M,,0000*64
$GPGGA,180349.507,3246.6265,N,11704.1985,W,1,08,1.4,137.9,M,-34.8,M,,0000*6A
$GPGGA,180350.507,3246.6267,N,11704.1984,W,1,09,1.2,137.9,M,-34.8,M,,0000*66
$GPGGA,180351.507,3246.6267,N,11704.1984,W,1,08,1.2,137.9,M,-34.8,M,,0000*66
$GPGGA,180352.507,3246.6270,N,11704.1983,W,1,08,1.2,138.1,M,-34.8,M,,0000*63
