$GPGGA,224217.548,3246.6405,N,11704.2525,W,2,07,1.3,128.1,M,-34.8,M,,0000*6E
$GPGGA,224218.548,3246.6405,N,11704.2525,W,2,07,1.3,127.4,M,-34.8,M,,0000*6B
$GPGGA,224219.548,3246.6403,N,11704.2525,W,2,07,1.3,127.5,M,-34.8,M,,0000*6D
$GPGGA,224220.548,3246.6400,N,11704.2524,W,2,07,1.3,127.3,M,-34.8,M,,0000*63
$GPGGA,224221.548,3246.6398,N,11704.2524,W,2,07,1.3,127.2,M,-34.8,M,,0000*65
$GPGGA,224222.548,3246.6397,N,11704.2524,W,2,07,1.3,127.7,M,-34.8,M,,0000*6C
$GPGGA,224223.548,3246.6397,N,11704.2524,W,2,07,1.3,127.8,M,-34.8,M,,0000*62
$GPGGA,224224.548,3246.6401,N,11704.2525,W,2,07,1.3,127.5,M,-34.8,M,,0000*61
$GPGGA,224225.548,3246.6403,N,11704.2528,W,2,06,1.9,127.5,M,-34.8,M,,0000*64
$GPGGA,224226.548,3246.6403,N,11704.2530,W,2,07,1.3,127.4,M,-34.8,M,,0000*64
$GPGGA,224227.548,3246.6402,N,11704.2530,W,2,07,1.3,127.4,M,-34.8,M,,0000*64
$GPGGA,224228.548,3246.6402,N,11704.2531,W,2,07,1.3,127.6,M,-34.8,M,,0000*68
$GPGGA,224229.548,3246.6404,N,11704.2532,W,2,07,1.3,128.5,M,-34.8,M,,0000*60
$GPGGA,224230.548,3246.6404,N,11704.2532,W,2,07,1.3,128.7,M,-34.8,M,,0000*6A
$GPGGA,224231.548,3246.6405,N,11704.2532,W,2,07,1.3,128.7,M,-34.8,M,,0000*6A
$GPGGA,224232.548,3246.6405,N,11704.2531,W,2,07,1.3,128.5,M,-34.8,M,,0000*68
$GPGGA,224233.548,3246.6405,N,11704.2531,W,2,07,1.3,128.2,M,-34.8,M,,0000*6E
$GPGGA,224234.548,3246.6407,N,11704.2530,W,2,08,1.1,127.6,M,-34.8,M,,0000*6C
$GPGGA,224235.548,3246.6407,N,11704.2530,W,2,08,1.1,127.4,M,-34.8,M,,0000*6F
$GPGGA,224236.548,3246.6407,N,11704.2530,W,2,08,1.1,127.4,M,-34.8,M,,0000*6C
$GPGGA,224237.548,3246.6407,N,11704.2532,W,2,08,1.1,127.0,M,-34.8,M,,0000*6B
$GPGGA,224238.548,3246.6406,N,11704.2532,W,2,08,1.1,127.0,M,-34.8,M,,0000*65
$GPGGA,224239.548,3246.6406,N,11704.2532,W,2,08,1.1,127.0,M,-34.8,M,,0000*64
$GPGGA,224240.548,3246.6406,N,11704.2532,W,2,08,1.1,126.9,M,-34.8,M,,0000*62
$GPGGA,224241.548,3246.6406,N,11704.2531,W,2,08,1.1,126.8,M,-34.8,M,,0000*61
$GPGGA,224242.548,3246.6406,N,11704.2531,W,2,08,1.1,126.7,M,-34.8,M,,0000*6D
$GPGGA,224243.548,3246.6405,N,11704.2531,W,2,08,1.1,126.8,M,-34.8,M,,0000*60
$GPGGA,224244.548,3246.6405,N,11704.2531,W,2,08,1.1,126.9,M,-34.8,M,,0000*66
$GPGGA,224245.548,3246.6406,N,11704.2531,W,2,07,1.3,126.9,M,-34.8,M,,0000*69
$GPGGA,224246.548,3246.6406,N,11704.2530,W,2,07,1.3,126.9,M,-34.8,M,,0000*6B
$GPGGA,224247.548,3246.6406,N,11704.2530,W,2,08,1.1,126.9,M,-34.8,M,,0000*67
$GPGGA,224248.548,3246.6406,N,11704.2530,W,2,08,1.1,127.0,M,-34.8,M,,0000*60
$GPGGA,224249.548,3246.6406,N,11704.2530,W,2,08,1.1,127.0,M,-34.8,M,,0000*61


